Index,CRASH DATE,BOROUGH,LATITUDE,LONGITUDE,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLIST INJURED,CYCLIST KILLED,MOTORIST INJURED,MOTORIST KILLED,CONTRIBUTING FACTOR,VEHICLE TYPE
36409,6/21/2022,BROOKLYN,40.701942,-73.91541,0,0,0,0,0,0,0,0,Unspecified,Sedan
36410,6/21/2022,BRONX,40.887672,-73.84705,0,0,0,0,0,0,0,0,Driverless/Runaway Vehicle,Sedan
36411,6/21/2022,MANHATTAN,40.737885,-73.98091,0,0,0,0,0,0,0,0,Backing Unsafely,Tractor Truck Diesel
36412,6/21/2022,MANHATTAN,40.77303,-73.97829,1,0,0,0,0,0,1,0,Other Vehicular,SCOOTER
36413,6/15/2022,BROOKLYN,40.698837,-73.91407,1,0,0,0,0,0,1,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
36414,6/21/2022,BRONX,40.86709,-73.83975,0,0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
36415,6/21/2022,BRONX,40.815754,-73.89529,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36416,6/17/2022,QUEENS,40.776443,-73.9335,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36417,6/21/2022,MANHATTAN,40.714363,-74.000465,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
36418,6/21/2022,MANHATTAN,40.73192,-73.99661,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36419,6/9/2022,BRONX,40.860233,-73.82557,0,0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
36420,6/21/2022,BRONX,40.83714,-73.92049,0,0,0,0,0,0,0,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
36421,6/9/2022,BRONX,40.87252,-73.86135,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Bus
36422,6/21/2022,BROOKLYN,40.61641,-73.976425,0,0,0,0,0,0,0,0,Unspecified,Sedan
36423,6/21/2022,QUEENS,40.60098,-73.75555,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
36424,6/21/2022,MANHATTAN,40.818726,-73.942024,0,0,0,0,0,0,0,0,Unspecified,Sedan
36425,6/21/2022,BROOKLYN,40.618973,-74.029915,0,0,0,0,0,0,0,0,Driver Inexperience,Station Wagon/Sport Utility Vehicle
36426,6/21/2022,QUEENS,40.73675,-73.71104,0,0,0,0,0,0,0,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
36427,6/21/2022,MANHATTAN,40.740643,-73.97581,0,0,0,0,0,0,0,0,Driver Inexperience,Sedan
36428,6/17/2022,QUEENS,40.770317,-73.87079,1,0,1,0,0,0,0,0,Unspecified,Pick-up Truck
36429,6/20/2022,QUEENS,40.773235,-73.89035,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
36430,6/21/2022,BROOKLYN,40.71161,-73.95754,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36431,6/21/2022,BROOKLYN,40.639595,-74.01974,1,0,1,0,0,0,0,0,Unsafe Speed,MOPED
36432,6/21/2022,BROOKLYN,40.67229,-73.913124,0,0,0,0,0,0,0,0,Unspecified,Bus
36433,6/21/2022,MANHATTAN,40.771385,-73.95648,0,0,0,0,0,0,0,0,Backing Unsafely,Taxi
36434,6/18/2022,MANHATTAN,40.7736,-73.98158,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Taxi
36435,6/21/2022,QUEENS,40.693394,-73.78894,1,0,0,0,0,0,1,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
36436,6/21/2022,MANHATTAN,40.764996,-73.976715,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
36437,6/14/2022,MANHATTAN,40.8019,-73.94938,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36438,6/9/2022,QUEENS,40.585304,-73.818054,1,0,0,0,0,0,1,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
36439,6/21/2022,BROOKLYN,40.706917,-73.93972,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
36440,6/21/2022,BRONX,40.81823,-73.89092,1,0,0,0,0,0,1,0,Following Too Closely,Sedan
36441,6/16/2022,QUEENS,40.74578,-73.911255,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Box Truck
36442,6/21/2022,MANHATTAN,40.776016,-73.98724,0,0,0,0,0,0,0,0,Other Vehicular,SCOOTER
36443,6/21/2022,BROOKLYN,40.63386,-73.9687,1,0,1,0,0,0,0,0,Unspecified,Sedan
36444,6/15/2022,BRONX,40.819126,-73.88579,0,0,0,0,0,0,0,0,Unspecified,Sedan
36445,6/18/2022,MANHATTAN,40.793503,-73.94035,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Pick-up Truck
36446,6/11/2022,MANHATTAN,40.804417,-73.955376,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36447,6/21/2022,BROOKLYN,40.630196,-73.96724,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36448,6/21/2022,BROOKLYN,40.710396,-73.96469,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
36449,6/21/2022,BROOKLYN,40.633255,-73.968185,0,0,0,0,0,0,0,0,Driver Inexperience,Station Wagon/Sport Utility Vehicle
36450,6/21/2022,BROOKLYN,40.630894,-73.992836,1,0,1,0,0,0,0,0,Unspecified,Bike
36451,6/21/2022,STATEN ISLAND,40.633858,-74.12596,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Sedan
36452,6/21/2022,MANHATTAN,40.740078,-73.99485,1,0,0,0,0,0,0,0,Pavement Slippery,E-Scooter
36453,6/21/2022,BROOKLYN,40.61466,-73.92351,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
36454,6/18/2022,BROOKLYN,40.68405,-73.97746,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Sedan
36455,6/21/2022,BRONX,40.841633,-73.904335,0,0,0,0,0,0,0,0,Unspecified,Bus
36456,6/21/2022,BROOKLYN,40.633247,-73.95467,0,0,0,0,0,0,0,0,Unspecified,Sedan
36457,6/21/2022,BRONX,40.825966,-73.862175,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36458,6/21/2022,QUEENS,40.698586,-73.814186,0,0,0,0,0,0,0,0,Unsafe Speed,Sedan
36459,6/21/2022,BROOKLYN,40.62685,-73.97643,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Sedan
36460,6/21/2022,BRONX,40.885033,-73.91021,0,0,0,0,0,0,0,0,Unspecified,Sedan
36461,6/21/2022,BROOKLYN,40.61198,-73.95181,0,0,0,0,0,0,0,0,Unspecified,Van
36462,6/19/2022,MANHATTAN,40.858273,-73.93182,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36463,6/17/2022,QUEENS,40.755924,-73.91375,0,0,0,0,0,0,0,0,Unspecified,Sedan
36464,6/21/2022,BRONX,40.85477,-73.90299,0,0,0,0,0,0,0,0,Unspecified,Bus
36465,6/21/2022,QUEENS,40.767345,-73.872284,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36466,6/21/2022,BROOKLYN,40.70009,-73.987785,1,0,1,0,0,0,0,0,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle
36467,6/21/2022,BRONX,40.833965,-73.8629,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36468,6/21/2022,BROOKLYN,40.605404,-73.982376,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
36469,6/21/2022,BROOKLYN,40.724785,-73.94638,0,0,0,0,0,0,0,0,Passing Too Closely,Sedan
36470,6/21/2022,BRONX,40.837654,-73.89997,0,0,0,0,0,0,0,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
36471,6/21/2022,MANHATTAN,40.715828,-74.00355,1,0,1,0,0,0,0,0,Unspecified,Sedan
36472,6/21/2022,BRONX,40.86663,-73.87046,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
36473,6/21/2022,BROOKLYN,40.70683,-73.9684,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36474,6/21/2022,MANHATTAN,40.836926,-73.9428,0,0,0,0,0,0,0,0,Unspecified,Sedan
36475,6/16/2022,QUEENS,40.580894,-73.83989,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36476,6/21/2022,QUEENS,40.700768,-73.83874,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36477,6/19/2022,MANHATTAN,40.800327,-73.951645,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36478,6/14/2022,MANHATTAN,40.870846,-73.91459,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Sedan
36479,6/21/2022,MANHATTAN,40.740185,-73.986374,1,0,0,0,0,0,1,0,Passing Too Closely,Tractor Truck Gasoline
36480,6/21/2022,BRONX,40.82389,-73.87461,0,0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
36481,6/21/2022,BROOKLYN,40.585754,-73.95365,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36482,6/21/2022,MANHATTAN,40.753944,-73.972145,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36483,6/21/2022,BRONX,40.87306,-73.87864,0,0,0,0,0,0,0,0,Unsafe Speed,Van
36484,6/21/2022,QUEENS,40.72106,-73.75945,1,0,0,0,0,0,1,0,Unspecified,Tractor Truck Gasoline
36485,6/21/2022,QUEENS,40.601723,-73.74904,0,0,0,0,0,0,0,0,Unspecified,Pick-up Truck
36486,6/21/2022,QUEENS,40.757874,-73.788506,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Tractor Truck Diesel
36487,6/19/2022,MANHATTAN,40.851093,-73.93244,0,0,0,0,0,0,0,0,Turning Improperly,Sedan
36488,6/21/2022,QUEENS,40.76418,-73.8822,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Sedan
36489,6/21/2022,QUEENS,40.67471,-73.805405,1,0,0,0,0,0,1,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
36490,6/9/2022,QUEENS,40.57979,-73.84319,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Sedan
36491,6/9/2022,BRONX,40.890118,-73.859215,1,0,0,0,0,0,1,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
36492,6/21/2022,QUEENS,40.72852,-73.90573,0,1,0,1,0,0,0,0,Unspecified,Chassis Cab
36493,6/17/2022,BROOKLYN,40.681347,-73.977135,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
36494,6/21/2022,BROOKLYN,40.639477,-73.97477,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
36495,6/21/2022,QUEENS,40.772133,-73.80523,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36496,6/21/2022,MANHATTAN,40.715584,-74.00304,1,0,1,0,0,0,0,0,Unspecified,Pick-up Truck
36497,6/21/2022,BROOKLYN,40.71884,-73.95449,0,0,0,0,0,0,0,0,Oversized Vehicle,Tractor Truck Diesel
36498,6/21/2022,QUEENS,40.751137,-73.88743,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
36499,6/15/2022,BRONX,40.838425,-73.83537,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36500,6/21/2022,BRONX,40.85179,-73.90279,0,0,0,0,0,0,0,0,Turning Improperly,Pallet
36501,6/10/2022,MANHATTAN,40.812145,-73.946014,0,0,0,0,0,0,0,0,Driver Inexperience,Sedan
36502,6/21/2022,BRONX,40.863846,-73.85293,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36503,6/21/2022,BROOKLYN,40.683178,-73.98346,0,0,0,0,0,0,0,0,Following Too Closely,Dump
36504,6/21/2022,BROOKLYN,40.64412,-73.98907,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Sedan
36505,6/18/2022,QUEENS,40.730103,-73.73669,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
36506,6/21/2022,BROOKLYN,40.624763,-73.96518,1,0,1,0,0,0,0,0,Unspecified,Taxi
36507,6/21/2022,BROOKLYN,40.63882,-73.95405,1,0,1,0,0,0,0,0,Unspecified,Sedan
36508,6/21/2022,MANHATTAN,40.791084,-73.953445,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle
36509,6/21/2022,BROOKLYN,40.69729,-73.96764,0,0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
36510,6/21/2022,BROOKLYN,40.669186,-73.93839,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36511,6/21/2022,BROOKLYN,40.639027,-74.0033,0,0,0,0,0,0,0,0,Unspecified,Sedan
36512,6/21/2022,BROOKLYN,40.714054,-73.95249,0,0,0,0,0,0,0,0,Unsafe Speed,E-Bike
36513,6/21/2022,BRONX,40.867886,-73.89139,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36514,6/21/2022,MANHATTAN,40.797398,-73.94465,2,0,0,0,0,0,2,0,Unspecified,Sedan
36515,6/21/2022,BROOKLYN,40.661774,-73.92498,0,0,0,0,0,0,0,0,Unspecified,Sedan
36516,6/21/2022,QUEENS,40.68354,-73.81065,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Sedan
36517,6/9/2022,QUEENS,40.57896,-73.83976,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
36518,6/18/2022,BRONX,40.832752,-73.844925,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Sedan
36519,6/4/2022,MANHATTAN,40.86476,-73.926025,0,0,0,0,0,0,0,0,Unspecified,Sedan
36520,8/4/2022,BROOKLYN,40.679646,-73.93606,0,0,0,0,0,0,0,0,Passing Too Closely,Sedan
36521,8/12/2022,MANHATTAN,40.780277,-73.95294,0,0,0,0,0,0,0,0,Backing Unsafely,Box Truck
36522,6/30/2022,MANHATTAN,40.751442,-73.97606,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Bus
36523,8/3/2022,BROOKLYN,40.67398,-73.899315,4,0,0,0,0,0,4,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
36524,8/9/2022,BROOKLYN,40.71759,-73.94995,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Sedan
36525,7/28/2022,QUEENS,40.781826,-73.81192,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36526,8/12/2022,BROOKLYN,40.649868,-73.93409,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
36527,8/10/2022,BROOKLYN,40.68856,-73.87572,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36528,8/12/2022,QUEENS,40.664192,-73.841125,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36529,8/12/2022,MANHATTAN,40.737484,-73.99927,1,0,1,0,0,0,0,0,Turning Improperly,Sedan
36530,8/11/2022,QUEENS,40.69756,-73.85275,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Sedan
36531,8/12/2022,BRONX,40.834038,-73.85315,1,0,0,0,0,0,0,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
36532,8/11/2022,BROOKLYN,40.70835,-73.95323,0,0,0,0,0,0,0,0,Driver Inexperience,Sedan
36533,8/12/2022,QUEENS,40.70695,-73.83785,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Sedan
36534,7/6/2022,BRONX,40.858418,-73.88514,0,0,0,0,0,0,0,0,Passing Too Closely,Tow Truck / Wrecker
36535,8/10/2022,QUEENS,40.746296,-73.88131,1,0,0,0,0,0,0,0,Backing Unsafely,Sedan
36536,8/10/2022,QUEENS,40.76221,-73.93732,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
36537,8/8/2022,MANHATTAN,40.828445,-73.94155,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
36538,8/10/2022,BROOKLYN,40.6067,-73.98889,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
36539,8/4/2022,BROOKLYN,40.667114,-73.93294,0,0,0,0,0,0,0,0,Alcohol Involvement,Station Wagon/Sport Utility Vehicle
36540,7/21/2022,MANHATTAN,40.84992,-73.93148,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
36541,8/10/2022,QUEENS,40.776833,-73.911705,0,0,0,0,0,0,0,0,Obstruction/Debris,Station Wagon/Sport Utility Vehicle
36542,8/9/2022,MANHATTAN,40.714184,-73.98871,0,0,0,0,0,0,0,0,Passing Too Closely,Tractor Truck Diesel
36543,8/12/2022,BROOKLYN,40.599163,-73.91084,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36544,8/11/2022,MANHATTAN,40.76124,-73.965866,1,0,0,0,0,0,1,0,Passing Too Closely,Sedan
36545,8/11/2022,BRONX,40.81922,-73.91062,2,0,0,0,0,0,2,0,Unspecified,Pick-up Truck
36546,8/11/2022,BROOKLYN,40.680664,-73.902626,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Sedan
36547,8/12/2022,BROOKLYN,40.664906,-73.92927,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36548,8/10/2022,QUEENS,40.71986,-73.78092,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
36549,8/6/2022,BROOKLYN,40.582687,-73.98627,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
36550,8/12/2022,MANHATTAN,40.750553,-73.98366,0,0,0,0,0,0,0,0,Unspecified,Box Truck
36551,8/11/2022,BROOKLYN,40.718616,-73.9372,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Bike
36552,8/12/2022,QUEENS,40.691536,-73.85419,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
36553,8/12/2022,MANHATTAN,40.74822,-73.98892,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
36554,8/10/2022,BROOKLYN,40.64104,-73.98697,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36555,8/11/2022,BROOKLYN,40.666843,-73.994865,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Sedan
36556,8/10/2022,QUEENS,40.725803,-73.87005,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36557,8/4/2022,BROOKLYN,40.678978,-73.97378,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36558,8/9/2022,BROOKLYN,40.65996,-73.934204,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
36559,8/12/2022,MANHATTAN,40.733097,-74.002365,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
36560,8/12/2022,QUEENS,40.755264,-73.88817,2,0,0,0,0,0,2,0,Turning Improperly,Sedan
36561,8/11/2022,BROOKLYN,40.63646,-73.98093,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36562,8/12/2022,BROOKLYN,40.600777,-73.95962,1,0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36563,8/8/2022,BROOKLYN,40.63551,-73.966995,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36564,8/12/2022,BROOKLYN,40.61847,-74.021225,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
36565,8/10/2022,BRONX,40.868004,-73.88425,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
36566,8/5/2022,BROOKLYN,40.67974,-73.89213,0,0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
36567,8/7/2022,BROOKLYN,40.691856,-73.926216,0,0,0,0,0,0,0,0,Backing Unsafely,Box Truck
36568,8/11/2022,MANHATTAN,40.748356,-74.00369,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Taxi
36569,8/8/2022,MANHATTAN,40.756462,-73.991974,0,0,0,0,0,0,0,0,Passing Too Closely,Tractor Truck Diesel
36570,8/10/2022,QUEENS,40.705536,-73.80151,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36571,8/11/2022,STATEN ISLAND,40.54403,-74.146484,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
36572,8/10/2022,BROOKLYN,40.632065,-73.91861,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
36573,8/10/2022,QUEENS,40.743015,-73.951805,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36574,8/10/2022,MANHATTAN,40.79505,-73.93317,1,0,0,0,0,0,1,0,Turning Improperly,MOPED
36575,8/10/2022,BROOKLYN,40.682953,-73.92691,0,0,0,0,0,0,0,0,Unspecified,Sedan
36576,7/30/2022,BRONX,40.813236,-73.88712,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36577,8/10/2022,BRONX,40.835907,-73.81819,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Station Wagon/Sport Utility Vehicle
36578,8/12/2022,QUEENS,40.7546,-73.92258,1,0,0,0,0,0,1,0,Passing Too Closely,Sedan
36579,8/4/2022,BRONX,40.877457,-73.9072,0,0,0,0,0,0,0,0,Unspecified,Ambulance
36580,8/11/2022,BROOKLYN,40.668762,-73.930664,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Sedan
36581,8/10/2022,BRONX,40.83583,-73.89068,0,0,0,0,0,0,0,0,Passing Too Closely,Sedan
36582,8/12/2022,BROOKLYN,40.64941,-73.94157,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36583,6/28/2022,BRONX,40.824055,-73.91729,0,0,0,0,0,0,0,0,Unspecified,Pick-up Truck
36584,8/11/2022,BROOKLYN,40.66278,-73.88086,2,0,0,0,0,0,2,0,Unspecified,Station Wagon/Sport Utility Vehicle
36585,8/10/2022,QUEENS,40.653736,-73.73682,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
36586,8/10/2022,QUEENS,40.718502,-73.73527,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36587,8/11/2022,BRONX,40.884186,-73.9022,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36588,8/11/2022,QUEENS,40.722782,-73.74209,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
36589,8/4/2022,BROOKLYN,40.68986,-73.93046,0,0,0,0,0,0,0,0,Turning Improperly,Sedan
36590,8/12/2022,QUEENS,40.74921,-73.87758,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36591,8/10/2022,QUEENS,40.746914,-73.94532,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
36592,7/28/2022,BROOKLYN,40.675545,-73.91101,0,0,0,0,0,0,0,0,Unspecified,Sedan
36593,8/11/2022,MANHATTAN,40.81542,-73.94609,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
36594,8/10/2022,BRONX,40.80801,-73.88961,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Tractor Truck Diesel
36595,8/12/2022,BROOKLYN,40.585747,-73.948845,1,0,0,0,0,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
36596,8/10/2022,BROOKLYN,40.64292,-73.98213,0,0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
36597,7/29/2022,QUEENS,40.756474,-73.94727,0,0,0,0,0,0,0,0,Unspecified,Sedan
36598,8/4/2022,BRONX,40.882244,-73.91531,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
36599,7/31/2022,BROOKLYN,40.60934,-74.00612,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
36600,8/11/2022,BROOKLYN,40.66056,-74.0012,2,0,0,0,0,0,2,0,Other Vehicular,Sedan
36601,8/7/2022,BRONX,40.831055,-73.905846,1,0,0,0,1,0,0,0,Turning Improperly,Bike
36602,8/11/2022,BROOKLYN,40.644016,-73.936356,0,0,0,0,0,0,0,0,Unspecified,Pick-up Truck
36603,8/10/2022,QUEENS,40.585823,-73.81694,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Bus
36604,8/11/2022,BROOKLYN,40.654247,-73.981606,0,0,0,0,0,0,0,0,Unspecified,Sedan
36605,8/10/2022,BROOKLYN,40.675728,-74.00392,0,0,0,0,0,0,0,0,Unspecified,Sedan
36606,8/9/2022,QUEENS,40.677845,-73.729744,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
36607,8/12/2022,BROOKLYN,40.58371,-73.94739,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
36608,8/12/2022,MANHATTAN,40.765564,-73.98371,0,0,0,0,0,0,0,0,Unspecified,Convertible
36609,8/11/2022,BRONX,40.87521,-73.86704,0,0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
36610,8/7/2022,BRONX,40.87686,-73.85976,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36611,8/10/2022,BROOKLYN,40.643143,-73.901474,1,0,0,0,0,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
36612,8/12/2022,BRONX,40.827557,-73.914764,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
36613,8/10/2022,MANHATTAN,40.77258,-73.99362,0,0,0,0,0,0,0,0,Unspecified,Sedan
36614,8/10/2022,QUEENS,40.69098,-73.889084,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Sedan
36615,8/12/2022,QUEENS,40.75618,-73.92568,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
36616,7/27/2022,MANHATTAN,40.800423,-73.945915,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Sedan
36617,8/11/2022,QUEENS,40.670403,-73.85629,0,0,0,0,0,0,0,0,Unsafe Speed,Sedan
36618,8/11/2022,QUEENS,40.66123,-73.734146,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle
36619,8/10/2022,QUEENS,40.760994,-73.82443,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
